,var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var6(t-10),var7(t-10),var8(t-10),var9(t-10),var10(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var6(t-9),var7(t-9),var8(t-9),var9(t-9),var10(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var6(t-8),var7(t-8),var8(t-8),var9(t-8),var10(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var6(t-7),var7(t-7),var8(t-7),var9(t-7),var10(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var6(t-6),var7(t-6),var8(t-6),var9(t-6),var10(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var8(t-5),var9(t-5),var10(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var8(t-4),var9(t-4),var10(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var8(t-3),var9(t-3),var10(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t)
49,40.0,0.30849015,87.0,33.41,27.61,0.0,0.0,1.0,0.0,1.0,41.0,0.334723096,97.0,31.86,27.26,0.0,0.0,1.0,0.0,1.0,42.0,0.36318678600000004,81.0,29.2,22.38,0.0,0.0,1.0,0.0,1.0,43.0,0.394070906,96.0,31.1,17.79,0.0,0.0,1.0,0.0,1.0,44.0,0.427581265,87.0,29.27,19.52,0.012916667,0.0,1.0,0.0,1.0,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0
50,41.0,0.334723096,97.0,31.86,27.26,0.0,0.0,1.0,0.0,1.0,42.0,0.36318678600000004,81.0,29.2,22.38,0.0,0.0,1.0,0.0,1.0,43.0,0.394070906,96.0,31.1,17.79,0.0,0.0,1.0,0.0,1.0,44.0,0.427581265,87.0,29.27,19.52,0.012916667,0.0,1.0,0.0,1.0,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0
51,42.0,0.36318678600000004,81.0,29.2,22.38,0.0,0.0,1.0,0.0,1.0,43.0,0.394070906,96.0,31.1,17.79,0.0,0.0,1.0,0.0,1.0,44.0,0.427581265,87.0,29.27,19.52,0.012916667,0.0,1.0,0.0,1.0,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0
52,43.0,0.394070906,96.0,31.1,17.79,0.0,0.0,1.0,0.0,1.0,44.0,0.427581265,87.0,29.27,19.52,0.012916667,0.0,1.0,0.0,1.0,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0
53,44.0,0.427581265,87.0,29.27,19.52,0.012916667,0.0,1.0,0.0,1.0,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0
54,45.0,0.463941169,88.0,29.95,20.22,0.0,0.0,1.0,0.0,1.0,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0
55,46.0,0.503392898,95.0,32.29,34.51,0.0,0.0,1.0,0.0,1.0,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0
56,47.0,0.54619932,84.0,29.95,32.71,0.0,0.0,1.0,0.0,1.0,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0
57,48.0,0.592645628,91.0,28.66,22.97,0.0,0.0,1.0,0.0,1.0,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0
58,49.0,0.643041225,91.0,28.48,17.63,0.010625,0.0,1.0,0.0,1.0,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0
59,50.0,0.6977217659999999,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,0.0,1.0,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0
60,51.0,0.7570513529999999,87.0,31.1,23.6,0.0,0.0,1.0,0.0,1.0,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0
61,52.0,0.821424908,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,0.0,1.0,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0
62,53.0,0.8912707209999999,81.0,29.63,16.24,0.0,0.0,1.0,0.0,1.0,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0
63,54.0,0.967053174,66.0,30.71,14.25,0.0003125,0.0,1.0,0.0,1.0,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0
64,55.0,1.049275642,80.0,31.86,20.88,0.0,0.0,1.0,0.0,1.0,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0
65,56.0,1.138483554,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,0.0,1.0,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0
66,57.0,1.235267575,94.0,36.68,33.51,0.0,0.0,1.0,0.0,1.0,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0
67,58.0,1.340266867,95.0,39.02,34.06,0.0,0.0,1.0,0.0,1.0,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0
68,59.0,1.4541723119999999,87.0,36.9,36.56,0.0,0.0,1.0,0.0,1.0,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0
69,60.0,1.5777295580000001,90.0,36.68,64.53,0.0,0.0,1.0,0.0,1.0,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0
70,61.0,1.71174161,98.0,35.03,47.71,0.0,0.0,1.0,0.0,1.0,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0
71,62.0,1.857070592,99.0,34.2,32.35,0.0,0.0,1.0,0.0,1.0,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0,72.0,4.150010401,100.0,33.88,45.64,0.0,0.0,1.0,0.0,1.0
72,63.0,2.014638042,89.0,34.99,32.18,0.0,0.0,1.0,0.0,1.0,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0,72.0,4.150010401,100.0,33.88,45.64,0.0,0.0,1.0,0.0,1.0,73.0,4.480766469,100.0,31.21,26.9,0.0058333330000000004,0.0,1.0,0.0,1.0
73,64.0,2.1854228119999997,90.0,31.72,33.05,0.0,0.0,1.0,0.0,1.0,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0,72.0,4.150010401,100.0,33.88,45.64,0.0,0.0,1.0,0.0,1.0,73.0,4.480766469,100.0,31.21,26.9,0.0058333330000000004,0.0,1.0,0.0,1.0,74.0,4.828549928,98.0,34.92,38.93,0.0005208330000000001,0.0,1.0,0.0,1.0
74,65.0,2.370455109,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,0.0,1.0,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0,72.0,4.150010401,100.0,33.88,45.64,0.0,0.0,1.0,0.0,1.0,73.0,4.480766469,100.0,31.21,26.9,0.0058333330000000004,0.0,1.0,0.0,1.0,74.0,4.828549928,98.0,34.92,38.93,0.0005208330000000001,0.0,1.0,0.0,1.0,75.0,5.189453177,96.0,34.52,46.39,0.0,0.0,1.0,0.0,1.0
75,66.0,2.570804513,89.0,30.2,30.45,0.0,0.0,1.0,0.0,1.0,67.0,2.7875586589999997,78.0,29.48,24.14,0.0,0.0,1.0,0.0,1.0,68.0,3.021787663,88.0,33.73,28.11,0.0,0.0,1.0,0.0,1.0,69.0,3.274486995,86.0,31.1,32.72,0.009166667,0.0,1.0,0.0,1.0,70.0,3.546488115,91.0,30.85,26.98,0.004375,0.0,1.0,0.0,1.0,71.0,3.838321488,95.0,33.59,29.19,0.0,0.0,1.0,0.0,1.0,72.0,4.150010401,100.0,33.88,45.64,0.0,0.0,1.0,0.0,1.0,73.0,4.480766469,100.0,31.21,26.9,0.0058333330000000004,0.0,1.0,0.0,1.0,74.0,4.828549928,98.0,34.92,38.93,0.0005208330000000001,0.0,1.0,0.0,1.0,75.0,5.189453177,96.0,34.52,46.39,0.0,0.0,1.0,0.0,1.0,76.0,5.556872009,85.0,31.54,35.35,0.0,0.0,1.0,0.0,1.0
